id,title,release_date,genres,original_language,vote_average,vote_count,popularity,budget,production_companies
11838,Ju-on: The Grudge,10/18/2002,['Horror'],Japanese,6.7,665,17.618,3500000,"['Oz Company', 'Xanadeux Company', 'Pioneer LDC', 'Nikkatsu Corporation']"
853315,Adultery Alumni Association 3,11/9/2020,"['Drama', 'Romance']",Korean,7.8,4,16.006,0,[]
11230,Drunken Master,10/5/1978,"['Action', 'Comedy']",cn,7.4,794,19.116,0,['Seasonal Film Corporation']
1597,Meet the Parents,10/6/2000,"['Comedy', 'Romance']",English,6.7,5356,16.317,55000000,"['Tribeca Productions', 'Universal Pictures', 'Nancy Tenenbaum Films', 'DreamWorks Pictures']"
438689,Siberia,7/13/2018,"['Crime', 'Romance', 'Thriller']",English,4.7,492,17.626,2000000,"['Buffalo Gal Pictures', 'Summerstorm Entertainment', 'Company Films', 'Lionsgate']"
9056,Police Story,12/14/1985,"['Action', 'Crime', 'Thriller']",cn,7.5,714,14.865,0,"['Golden Way Films Ltd.', 'Paragon Films Ltd.']"
429450,Pandora,12/7/2016,"['Thriller', 'Drama', 'Action']",Korean,7.5,362,20.122,13938145,"['Next Entertainment World', 'CAC Entertainment']"
710871,Ghost Lab,5/26/2021,"['Drama', 'Horror', 'Science Fiction', 'Thriller']",Thai,6.5,109,14.89,0,"['GDH 559', 'Jor Kwang Films']"
80797,Winx Club: The Secret of the Lost Kingdom,11/29/2007,"['Fantasy', 'Animation', 'Family']",Italian,7,194,15.116,31052475,['EuroVideo Medien GmbH']
28032,Thumbelina,3/29/1994,"['Animation', 'Family', 'Fantasy', 'Romance', 'Music']",English,6.5,437,18.063,28000000,"['Warner Bros. Pictures', 'Sullivan Bluth Studios', 'Warner Bros. Family Entertainment']"
414597,Well,9/22/2016,['Drama'],Hungarian,6.1,37,20.23,0,['KMH Film']
11075,Audition,10/6/1999,"['Horror', 'Drama']",Japanese,7.1,1284,19.113,250000,"['Basara Pictures', 'Creators Company Connection', 'Omega Project']"
213,North by Northwest,7/8/1959,"['Mystery', 'Thriller']",English,8,3583,15.362,4000000,['Metro-Goldwyn-Mayer']
760758,The House of the Lost on the Cape,8/27/2021,"['Animation', 'Drama', 'Family']",Japanese,5.8,7,14.351,0,"['David Production', 'Aniplex', 'Tohokushinsha Film Corporation']"
433945,Tokyo Ghoul,7/16/2017,"['Action', 'Drama', 'Thriller']",Japanese,7,319,18.619,0,['Geek Sight']
8290,Don't Look Now... We're Being Shot At!,12/8/1966,"['Comedy', 'War']",French,7.9,1155,21.312,0,"['Les Films Corona', 'The Rank Organisation']"
480042,Escape Plan: The Extractors,6/20/2019,['Action'],English,5.3,708,18.11,3600000,"['Potato Eater Productions', 'Twirly Films Limited', 'Leomus Pictures', 'EFO Films']"
128748,Curse of the Blair Witch,7/11/1999,"['Horror', 'Thriller']",English,6.1,95,14.711,0,[]
45287,Fighting Spirit: Champion Road,6/25/2003,"['Animation', 'Action', 'Comedy']",Japanese,6.7,48,21.05,0,"['Madhouse', 'Discotek Media', 'Geneon Entertainment']"
38317,Zookeeper,7/6/2011,"['Comedy', 'Romance', 'Family']",English,5.4,1466,17.362,80000000,"['Broken Road Productions', 'Zookeeper Productions', 'Hey Eddie', 'Happy Madison Productions', 'Metro-Goldwyn-Mayer']"
874960,Kimetsu Orchestra Concert,11/26/2021,['Music'],Japanese,8.1,5,18.793,0,['ODEX Private Limited']
647785,Debt Collectors,5/29/2020,"['Action', 'Comedy', 'Crime']",English,6.2,186,18.875,0,"['Tarzana Productions', 'DC2 Productions', 'Leverage Film Funding']"
4442,The Brothers Grimm,8/26/2005,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']",English,5.8,2466,20.108,88000000,"['Revolution Sun Studios', 'The Weinstein Company', 'Summit Entertainment', 'Atlas Entertainment', 'Mosaic Media Group', 'Reforma Films', 'Dimension Films', 'Metro-Goldwyn-Mayer']"
11335,Popeye,12/12/1980,"['Action', 'Adventure', 'Comedy', 'Family']",English,5.4,520,14.106,20000000,"['Walt Disney Productions', 'Paramount']"
44729,One Piece: Baron Omatsuri and the Secret Island,3/5/2005,"['Action', 'Animation', 'Comedy']",Japanese,7.3,170,19.606,0,['Toei Animation']
19185,Night of the Living Dead,10/19/1990,"['Horror', 'Thriller']",English,6.8,724,20.355,4200000,"['21st Century Film Corporation', 'Columbia Pictures', 'MGM Studios']"
1001925,Collide,8/5/2022,"['Mystery', 'Thriller', 'Drama', 'Crime']",English,5,16,24.404,0,[]
10495,The Karate Kid Part III,6/29/1989,"['Action', 'Family', 'Drama', 'Adventure']",English,5.9,1363,21.105,12500000,"['Columbia Pictures', 'Weintraub International Group']"
467433,A Question of Faith,9/29/2017,['Drama'],English,7.3,74,19.333,0,['Silver Lining Entertainment']
974691,South Park the Streaming Wars,6/1/2022,"['Animation', 'Comedy']",English,7.3,129,15.66,0,['MTV Entertainment Studios']
535581,The Dead Don't Die,5/15/2019,"['Comedy', 'Horror', 'Fantasy']",English,5.4,2245,12.116,0,"['Animal Kingdom', 'Focus Features', 'Film i Väst', 'Universal Pictures']"
401469,Widows,11/6/2018,"['Crime', 'Thriller']",English,6.5,2081,19.113,42000000,"['New Regency Pictures', 'See-Saw Films', 'Film4 Productions', 'Lammas Park', 'Regency Enterprises']"
44115,127 Hours,11/12/2010,"['Adventure', 'Drama', 'Thriller']",English,7.1,6832,20.855,18000000,"['Fox Searchlight Pictures', 'Pathé', 'Everest Entertainment', 'HandMade Films', 'Warner Bros. Pictures', 'Film4 Productions', 'Cloud Eight Films']"
537268,Blood Curse,2/25/2023,"['Drama', 'Horror', 'TV Movie', 'Thriller']",Indonesian,8.3,3,13.207,0,['Rapi Films']
264644,Room,10/16/2015,"['Drama', 'Thriller']",English,8,8481,17.858,13000000,"['Elevation Pictures', 'Téléfilm Canada', 'Element Pictures', 'FilmNation Entertainment', 'No Trace Camping', 'Film4 Productions', 'Screen Ireland']"
8869,Eight Legged Freaks,7/17/2002,"['Action', 'Comedy', 'Horror', 'Thriller']",English,5.7,1041,13.353,30000000,"['Centropolis Entertainment', 'Village Roadshow Pictures', 'NPV Entertainment', 'Electric Entertainment', 'Warner Bros. Pictures']"
665139,Thou Shalt Not Hate,9/10/2020,['Drama'],Italian,6.1,93,15.161,0,"['Movimento Film', 'Agresywna Banda', 'Regione Lazio', 'PISF', 'Friuli Venezia Giulia Film Commission', 'Notorious Pictures', 'RAI', 'MiC']"
10539,James and the Giant Peach,4/12/1996,"['Adventure', 'Animation', 'Family', 'Fantasy']",English,6.6,1152,21.351,38000000,"['Allied Filmmakers', 'Walt Disney Pictures']"
168,Star Trek IV: The Voyage Home,11/26/1986,"['Science Fiction', 'Adventure']",English,7.2,1271,17.951,24000000,['Paramount']
778814,Daisy Quokka: World’s Scariest Animal,2/4/2021,"['Animation', 'Comedy', 'Family']",English,6.7,68,14.161,0,"[""Odin's Eye Animation"", 'Like A Photon Creative', 'Particular Crowd', 'Universal Pictures (Australasia) Pty Ltd', 'Pony Up Picture Studios']"
13597,Labyrinth,6/27/1986,"['Adventure', 'Family', 'Fantasy']",English,7.3,2090,15.849,25000000,"['Henson Associates, Inc.', 'Lucasfilm Ltd.', 'The Jim Henson Company', 'Delphi V Productions', 'Henson Organisation', 'TriStar Pictures']"
449176,"Love, Simon",2/16/2018,"['Comedy', 'Drama', 'Romance']",English,8.1,5640,14.807,17000000,"['Temple Hill Entertainment', 'Fox 2000 Pictures', 'New Leaf Literary & Media', '20th Century Fox', 'Twisted Media']"
2832,Identity,4/25/2003,"['Mystery', 'Thriller']",English,7.2,3360,20.899,28000000,"['Konrad Pictures', 'Columbia Pictures']"
9303,Bound,9/13/1996,"['Drama', 'Thriller']",English,7.2,764,19.098,4500000,"['Dino De Laurentiis Company', 'Summit Entertainment', 'Newmarket Capital Group']"
12110,Dracula: Dead and Loving It,12/22/1995,"['Comedy', 'Horror', 'Fantasy']",English,6,832,16.997,30000000,"['Castle Rock Entertainment', 'Enigma Pictures']"
26736,Wizards of Waverly Place: The Movie,8/28/2009,"['Family', 'TV Movie', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Action']",English,6.6,1295,17.799,0,[]
263109,Shaun the Sheep Movie,2/5/2015,"['Family', 'Animation', 'Comedy', 'Adventure']",English,7,1213,16.351,25000000,"['Aardman', 'Anton Capital Entertainment (ACE)', 'StudioCanal', 'Lionsgate']"
630392,The Cursed,7/28/2021,"['Horror', 'Fantasy', 'Mystery']",English,6.9,169,22.872,0,"['Piste Rouge', 'LD Entertainment']"
1014629,The Fearway,2/7/2023,"['Horror', 'Science Fiction']",English,4.8,10,17.307,0,"['Cupsogue Pictures', 'Dystopian Films']"
25473,Walking Tall,2/22/1973,"['Action', 'Crime', 'Drama']",English,6.7,101,18.344,0,['Bing Crosby Productions']
204922,Before I Go to Sleep,9/3/2014,"['Thriller', 'Mystery']",English,6.5,1818,20.788,22000000,"['StudioCanal', 'Scott Free Productions', 'Clarius Entertainment', 'Filmgate Films', 'Millennium Films', 'Film i Väst']"
607844,Escape from Mogadishu,7/28/2021,"['War', 'Action', 'Thriller', 'Drama']",Korean,7.1,113,16.621,0,"['Filmmaker R&K', 'Dexter Studios', 'filmK']"
9975,Curious George,2/10/2006,"['Adventure', 'Animation', 'Comedy', 'Family']",English,6.4,452,17.345,50000000,"['Universal Pictures', 'Imagine Entertainment']"
4176,Murder on the Orient Express,11/22/1974,"['Drama', 'Thriller', 'Mystery']",English,7.2,1196,17.343,1400000,"['EMI Films', 'G.W. Films', 'Paramount', 'Agatha Christie Limited']"
12100,Windtalkers,6/14/2002,"['War', 'Drama', 'Action', 'History']",English,6.2,1097,18.343,115000000,"['Lion Rock Productions', 'Metro-Goldwyn-Mayer']"
495979,An Affair: Kind Daughters-in-law,1/25/2018,['Romance'],Korean,1,1,15.13,0,[]
7453,The Hitchhiker's Guide to the Galaxy,4/28/2005,"['Adventure', 'Comedy', 'Science Fiction']",English,6.7,3480,17.092,50000000,"['Spyglass Entertainment', 'Everyman Pictures', 'Hammer & Tongs', 'Touchstone Pictures']"
793002,Dreamcatcher,3/5/2021,"['Horror', 'Mystery', 'Thriller']",English,6,96,17.994,0,[]
58857,13 Assassins,9/9/2010,"['Adventure', 'Drama', 'Action']",Japanese,7.3,956,23.843,6000000,"['TOHO', 'Sedic International']"
17189,Battle Angel,6/21/1993,"['Animation', 'Action', 'Science Fiction']",Japanese,6.8,170,16.09,0,"['KSS', 'Atelier BWCA', 'Sound Box', 'Madhouse', 'Animate Film', 'movic']"
76640,The Last Stand,1/12/2013,"['Action', 'Crime', 'Thriller']",English,6,2484,18.543,30000000,"['di Bonaventura Pictures', 'Lionsgate']"
192911,Monster High: Scaris City of Frights,3/3/2013,"['Animation', 'Fantasy']",English,7.7,110,18.593,0,['Mattel Playground Productions']
9986,Charlotte's Web,12/7/2006,"['Comedy', 'Family', 'Fantasy']",English,6.2,1241,20.591,85000000,"['Paramount', 'Kerner Entertainment Company', 'Nickelodeon Movies']"
50126,Fallen,7/23/2006,"['TV Movie', 'Drama', 'Fantasy']",English,6.9,114,16.341,0,['Three Angels Productions']
506281,The World to Come,2/12/2021,"['Romance', 'Drama', 'Western']",English,7.1,255,18.86,0,"['Sea Change Media', 'Sailor Bear', 'Killer Films', 'Arsia Production', 'M.Y.R.A. Entertainment', 'Yellow Bear Films', 'Hype Film', 'Charades']"
307663,Vice,1/16/2015,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",English,4.4,497,23.58,10000000,"['Grindstone Entertainment Group', 'EFO Films', 'K5 International', 'Aperture Entertainment']"
82654,Warm Bodies,1/31/2013,"['Horror', 'Comedy', 'Romance']",English,6.4,5650,16.642,35000000,"['Summit Entertainment', 'Mandeville Films', 'Lionsgate']"
967892,"Lagunas, la guarida del diablo",5/11/2022,['Horror'],Spanish,4.8,3,16.229,0,"['Creatures of the Dark', 'Patchouli Films']"
9651,Supergirl,7/1/1984,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']",English,5.4,504,16.337,35000000,"['St. Michael Finance Limited', 'Artistry Limited', 'Investors In Industry PLC', 'Robert Fleming Leasing Limited', 'DC Comics']"
8584,Shanghai Noon,5/26/2000,"['Adventure', 'Action', 'Comedy', 'Western']",English,6.4,2222,15.588,55000000,"['Roger Birnbaum Productions', 'Spyglass Entertainment', 'Touchstone Pictures']"
958857,Le Cours de la vie,5/10/2023,"['Comedy', 'Drama']",French,6.5,1,18.91,0,"['Tabo Tabo Films', 'Sombrero Films']"
98567,Chinese Zodiac,12/20/2012,"['Action', 'Adventure']",cn,6.2,710,20.84,48000000,"['JCE Movies', 'Golden Harvest Company', 'Beijing Dragon Garden Culture & Art', 'Huayi Brothers Pictures', 'Jackie & JJ Production', 'Shanghai Film Group']"
82992,Fast & Furious 6,5/21/2013,"['Action', 'Thriller', 'Crime']",English,6.8,9770,16.849,160000000,"['Universal Pictures', 'Relativity Media', 'Original Film', 'One Race', 'Fuji Television Network', 'F & F VI Productions A.I.E', 'dentsu']"
9354,"Honey, I Shrunk the Kids",6/23/1989,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",English,6.3,2687,15.335,18000000,"['Buena Vista Pictures', 'Walt Disney Pictures']"
952701,Return to Seoul,12/2/2022,['Drama'],French,6.1,51,24.737,0,"['Aurora Films', 'Vandertastic Films', 'Frakas Productions', 'Visual Walkabout', 'MereCinema', 'Anti-Archive', 'VOO', 'BeTV']"
528549,Room Salon College Girls,3/29/2018,['Romance'],Korean,0,0,17.344,0,[]
416494,Status Update,2/9/2018,"['Comedy', 'Fantasy', 'Science Fiction']",English,7.4,467,15.094,0,[]
15472,The Girl with the Dragon Tattoo,2/27/2009,"['Drama', 'Thriller', 'Crime', 'Mystery']",Swedish,7.5,2642,19.287,13000000,"['Det Danske Filminstitut', 'Nordisk Film Denmark', 'ZDF', 'Yellow Bird', 'Film Capital Stockholm', 'Spiltan Underhållning', 'Nordisk Film & TV Fond', 'Svenska Filminstitutet', 'SVT', 'Film i Väst']"
560192,Grand Isle,12/6/2019,"['Thriller', 'Action']",English,5.6,257,17.848,0,"['BondIt', 'Saturn Films', 'Jeff Rice Films', 'Film Keyz Production', 'Black Hangar Studios']"
201,Star Trek: Nemesis,12/13/2002,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",English,6.3,1232,20.284,60000000,"['Paramount', 'Digital Image Associates']"
457136,Mary Queen of Scots,12/7/2018,"['Drama', 'History']",English,6.6,1640,19.594,25000000,"['Focus Features', 'Working Title Films', 'Perfect World Pictures']"
11571,Journey to the Center of the Earth,12/15/1959,"['Adventure', 'Fantasy', 'Family']",English,7,385,19.833,3440000,"['Cooga Mooga', 'Joseph M. Schenck Enterprises', '20th Century Fox']"
4584,Sense and Sensibility,12/13/1995,"['Drama', 'Romance']",English,7.5,1463,19.532,16000000,"['Mirage Enterprises', 'Columbia Pictures']"
1029446,Selina's Gold,10/28/2022,['Drama'],Tagalog,7.2,23,14.436,0,['Viva Films']
717634,Girl,12/11/2020,['Thriller'],English,6.3,158,14.351,0,"['Anamorphic Media', 'Envision Media Arts', 'Fella Films', 'Trilight Entertainment']"
715123,Books of Blood,10/7/2020,"['Horror', 'Science Fiction']",English,6.5,321,14.448,0,"['Fuzzy Door Productions', 'Touchstone Television']"
845404,Tyler Perry's A Madea Homecoming,2/25/2022,['Comedy'],English,6.9,95,18.172,0,['Tyler Perry Studios']
843243,Fate/kaleid liner Prisma☆Illya: Licht Nameless Girl,8/27/2021,"['Action', 'Animation', 'Fantasy']",Japanese,4.9,4,16.729,0,"['SILVER LINK.', 'KADOKAWA', 'Notes', 'Bandai Namco Arts', 'AT-X', 'Kadokawa Media House', 'Tokyo MX', 'Movie Walker', 'Lantis', 'Glovision']"
8867,The Punisher,10/5/1989,"['Action', 'Thriller']",English,5.7,483,17.578,9000000,"['New World Pictures', 'Marvel Entertainment']"
726208,Don't Listen,7/24/2020,"['Drama', 'Horror', 'Thriller']",Spanish,6.6,657,18.846,0,"['Kowalski Films', 'RTVE', 'Canal Sur', 'Feelgood Media', 'Estudio V', 'Lanube Películas']"
474412,To Her,2/28/2017,"['Drama', 'Romance']",Korean,6.5,4,17.954,0,[]
1639,Speed 2: Cruise Control,6/13/1997,"['Action', 'Adventure', 'Thriller']",English,4.6,1429,20.277,160000000,"['Blue Tulip Productions', '20th Century Fox']"
82390,The Paperboy,9/14/2012,"['Thriller', 'Drama', 'Mystery']",English,5.6,659,15.079,12500000,"['Lee Daniels Entertainment', 'Nu Image', 'Benaroya Pictures', 'Millennium Films']"
791128,Last Sister Class,5/1/2020,"['Drama', 'Romance']",Korean,5,4,16.211,0,[]
28602,Zombie Wars,10/31/2007,['Horror'],English,4.1,22,12.235,0,['All American Pictures']
362585,Kizumonogatari Part 3: Reiketsu,1/6/2017,"['Animation', 'Fantasy', 'Mystery']",Japanese,8.1,164,15.33,0,['SHAFT']
11937,The Gods Must Be Crazy II,7/1/1989,"['Action', 'Comedy']",English,7,406,15.323,0,"['Elrina Investment', 'Weintraub Entertainment Group']"
826945,Sisters Virus,2/24/2021,['Drama'],Korean,5,1,14.625,0,[]
1014676,Ivy + Bean: The Ghost That Had to Go,9/2/2022,"['Family', 'Comedy']",English,6.9,7,16.359,0,['Firelily']
10780,Overboard,12/16/1987,"['Comedy', 'Romance']",English,6.8,721,16.022,22000000,"['Star Partners', 'Hawn / Sylbert Movie Company', 'Metro-Goldwyn-Mayer']"
10159,The Rundown,9/26/2003,"['Adventure', 'Action', 'Comedy', 'Thriller']",English,6.4,1750,15.822,85000000,"['Columbia Pictures', 'Universal Pictures', 'WWE Studios', 'Misher Films', 'Strike Entertainment', 'IM3 Entertainment']"
1636,Bedazzled,10/19/2000,"['Fantasy', 'Comedy', 'Romance']",English,6,1625,20.072,48000000,"['KirchMedia', 'Regency Enterprises', '20th Century Fox']"
336592,The Science of Interstellar,11/25/2014,['Documentary'],English,6.8,24,20.795,0,['Gemini Productions']
518244,Scandalous Sex,1/1/2004,['Drama'],English,7.1,96,20.45,0,['MRG Entertainment']
220882,London Fields,9/20/2018,"['Crime', 'Thriller']",English,5.1,218,17.579,8000000,"['Muse Productions', 'Periscope Entertainment', 'Head Gear Films', 'Curiously Bright Entertainment', 'Living the Dream Films', 'MindSky Entertainment', 'Vedette Finance', 'Tartan', '20th Century Fox']"
627,Trainspotting,2/23/1996,"['Drama', 'Crime']",English,8,8766,20.969,4000000,"['Channel Four Films', 'Noel Gay Motion Picture Company', 'Figment Films', 'Film4 Productions']"
576393,Fall in Love at First Kiss,2/14/2019,"['Romance', 'Comedy']",Chinese,6.6,81,16.509,0,[]
20544,Something the Lord Made,5/30/2004,"['TV Movie', 'Drama']",English,7.7,198,18.319,0,"['Nina Saxon Film Design', 'HBO Films']"
532638,Open 24 Hours,8/27/2018,"['Horror', 'Thriller']",English,5.7,105,16.327,0,"['Seahorse Filmhouse', 'Zee Studios International']"
1578,Raging Bull,11/14/1980,"['Drama', 'History']",English,8,3713,21.317,18000000,['United Artists']
19277,In Hell,11/24/2003,['Action'],English,6.5,450,20.068,17000000,"['777 Films Corporation', 'Millennium Films', 'Wonderworks Films']"
361292,Suspiria,10/11/2018,"['Fantasy', 'Horror', 'Thriller', 'Drama']",English,6.9,2211,18.026,20000000,"['Muskat Filmed Properties', 'Amazon Studios', 'Frenesy Film', 'First Sun', 'MeMo Films', 'K Period Media', 'Mythology Entertainment', 'Vega Baby']"
34636,The NeverEnding Story II: The Next Chapter,10/24/1990,"['Drama', 'Family', 'Fantasy', 'Adventure']",English,5.7,702,17.065,32000000,"['Dieter Geissler Filmproduktion', 'Bavaria Film', 'Cinevox Filmproduktion GmbH', 'Warner Bros. Pictures']"
463843,Sweetheart,1/28/2019,"['Horror', 'Thriller']",English,6.5,306,16.526,0,['Blumhouse Productions']
9600,Big Momma's House,5/31/2000,"['Crime', 'Comedy']",English,5.8,2050,17.316,30000000,"['Regency Enterprises', '20th Century Fox']"
2005,Sister Act,5/28/1992,"['Music', 'Comedy']",English,6.8,2818,17.765,31000000,"['Touchstone Pictures', 'Touchwood Pacific Partners 1']"
1049432,El lado salvaje,12/1/2022,"['Thriller', 'Drama']",Spanish,5,2,11.259,0,[]
62206,30 Minutes or Less,8/11/2011,"['Action', 'Adventure', 'Comedy']",English,5.7,1514,20.316,28000000,['Columbia Pictures']
46853,Playing with Love,5/17/1977,['Drama'],Italian,5.2,61,17.393,0,"['Cinema 23 Film', 'Monarex', 'Petra Cinematografica', 'Seven Star Film']"
11565,Big Momma's House 2,1/26/2006,"['Comedy', 'Crime']",English,5.7,1414,23.565,40000000,"['Big Lou House Productions', 'Deep River Productions', 'Firm Films', 'Runteldat Entertainment', 'New Regency Pictures', 'Epsilon Motion Pictures', 'Ed Friendly Productions']"
595,To Kill a Mockingbird,12/20/1962,"['Drama', 'Crime']",English,8,2271,16.814,2000000,"['Pakula-Mulligan', 'Brentwood Productions']"
1255,The Host,7/27/2006,"['Horror', 'Drama', 'Science Fiction']",Korean,7,2410,22.314,11000000,"['Chungeorahm Film', 'Boston Investments', 'Cowell Investment Capital Co.', 'IMM Venture Capital', 'Knowledge & Creation Ventures', 'M-Venture Investment', 'OCN', 'Sego Entertainment', 'Seoul Broadcasting System', 'Tube Pictures', 'Cineclick Asia', 'Happinet Pictures', 'CJ Entertainment', 'Showbox']"
